id,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,sqft_living15,sqft_lot15
2724079090,20150105T000000,1650000.0,4,3.25,3920,881654,3.0,0,3,3,11,3920,0,2002,0,98024,2970,112384
726049190,20141002T000000,287500.0,3,1.0,1810,7200,1.0,0,0,4,7,1130,680,1954,0,98133,1810,8100
7889100020,20150414T000000,270000.0,3,2.5,1720,8550,1.0,0,0,4,7,1720,0,1968,0,98002,1460,8550
1241500351,20140929T000000,1031000.0,3,2.5,4110,35741,2.0,0,0,3,7,4110,0,1976,0,98033,2710,8865
3226049134,20140902T000000,330000.0,2,1.0,800,4533,1.0,0,0,3,6,600,200,1929,0,98115,1720,6800
1939100610,20140623T000000,560000.0,4,2.5,2300,7989,2.0,0,0,3,9,2300,0,1990,0,98074,2280,8835
7972603385,20140516T000000,245000.0,2,1.0,870,6150,1.0,0,0,3,6,870,0,1941,0,98106,1120,6150
3521069051,20141223T000000,330000.0,4,2.25,2380,122038,2.0,0,0,4,8,2380,0,1984,0,98022,2030,48000
8024202380,20141002T000000,418000.0,5,2.5,1980,10205,1.0,0,0,4,7,1080,900,1929,0,98115,1310,5413
2129700320,20150505T000000,250000.0,1,0.75,940,87120,1.0,0,0,3,6,940,0,1944,0,98019,1930,165528
3905060070,20140829T000000,545000.0,4,2.5,2080,8504,2.0,0,0,3,8,2080,0,1991,0,98029,2000,6773
3811300110,20150406T000000,349950.0,5,2.5,2250,7176,1.0,0,0,3,7,1310,940,1983,0,98055,1550,9081
8146100580,20141020T000000,765000.0,3,1.0,1220,7585,1.0,0,0,4,7,1220,0,1954,0,98004,1380,8918
7787110510,20140620T000000,397000.0,4,2.5,2320,11717,2.0,0,0,3,8,2320,0,1997,0,98045,2320,9714
3034200666,20141107T000000,808100.0,4,3.25,3020,13457,1.0,0,0,5,9,3020,0,1956,0,98133,2120,7553
7853280350,20140512T000000,809000.0,5,4.5,4630,6324,2.0,0,0,3,9,3210,1420,2006,0,98065,4420,6790
2025700740,20140702T000000,275250.0,3,2.25,1520,7199,2.0,0,0,4,7,1520,0,1992,0,98038,1410,6751
274000020,20140808T000000,274000.0,4,1.75,1940,7500,1.0,0,0,4,7,1720,220,1966,0,98030,2000,9000
8079010310,20140611T000000,464000.0,4,2.5,2180,7203,2.0,0,0,4,8,2180,0,1989,0,98059,2350,7334
8945300200,20140815T000000,207500.0,3,1.0,1170,8816,1.0,0,0,4,6,1170,0,1966,0,98023,1200,9108
2944000240,20150422T000000,910000.0,4,2.5,3350,29242,2.0,0,0,3,11,3350,0,1988,0,98052,3920,24728
3223069118,20140616T000000,554000.0,3,3.5,3380,108900,2.0,0,0,3,9,2700,680,1999,0,98058,2250,130680
236400260,20141215T000000,220000.0,4,1.0,1440,8250,1.0,0,0,3,7,1440,0,1959,0,98188,1440,8466
3818700185,20140925T000000,400000.0,4,1.5,2150,11026,1.0,0,0,4,7,2150,0,1952,0,98028,1760,10283
1438000170,20140822T000000,612995.0,5,3.5,3240,6919,2.0,0,0,3,8,2760,480,2014,0,98059,2970,5690
3889100027,20140616T000000,902000.0,4,2.5,3030,8507,2.0,0,0,3,9,3030,0,2003,0,98033,2570,8830
1472330030,20150324T000000,646000.0,3,2.75,2460,6413,2.0,0,0,3,9,2460,0,2004,0,98028,2440,6092
6751300385,20150424T000000,575000.0,3,2.0,1730,9030,1.0,0,0,4,7,1730,0,1956,0,98007,1470,9030
421000185,20140611T000000,200000.0,2,1.0,700,4700,1.0,0,0,5,5,700,0,1953,0,98056,960,5200
1424059154,20140516T000000,1270000.0,4,3.0,5520,8313,2.0,0,3,3,9,3570,1950,2008,0,98006,3770,8278
9542830050,20150422T000000,355000.0,4,2.5,2150,3600,2.0,0,0,3,7,2150,0,2010,0,98038,2220,3915
2770602170,20150422T000000,375000.0,2,1.0,760,6000,1.0,0,0,3,6,760,0,1942,0,98199,1360,6000
3797001920,20140702T000000,310000.0,2,1.0,700,3000,1.0,0,0,4,6,700,0,1918,0,98103,1560,4500
9348700020,20140825T000000,734500.0,4,2.75,3280,6845,2.0,0,0,3,10,3280,0,2003,0,98052,3280,7467
422049203,20141024T000000,239000.0,3,1.5,1330,6540,1.0,0,0,3,7,900,430,1971,0,98188,1400,11500
9808100150,20150402T000000,3345000.0,5,3.75,5350,15360,1.0,0,1,3,11,3040,2310,2008,0,98004,3740,15940
522079027,20140619T000000,470000.0,3,2.0,1730,38884,1.0,0,0,3,8,1730,0,1997,0,98038,2130,91040
3025300095,20141009T000000,2500000.0,4,4.5,4300,19844,2.0,0,0,3,11,4300,0,1985,1999,98039,3070,19845
2484700145,20141229T000000,559000.0,4,1.75,2250,8458,1.0,0,0,3,8,1450,800,1954,0,98136,1950,7198
822069112,20150423T000000,1350000.0,4,4.75,5230,89298,2.5,0,0,3,11,5230,0,2002,0,98038,4110,107153
6386700110,20140805T000000,245000.0,3,2.0,1850,8208,1.0,0,0,4,7,1180,670,1970,0,98023,1790,8174
6204420290,20141203T000000,560000.0,5,2.5,2410,8960,1.0,0,0,5,7,1600,810,1978,0,98011,2410,11514
3500100025,20140628T000000,300000.0,4,1.0,1370,8499,1.0,0,0,3,7,1370,0,1949,0,98155,1370,8187
5651010320,20140722T000000,335000.0,2,2.0,1380,5840,1.0,0,0,3,7,1380,0,1988,0,98011,1810,5035
5561000010,20150223T000000,605000.0,3,2.5,3200,35012,1.5,0,0,3,8,2100,1100,1965,0,98027,2690,35100
3971701455,20141003T000000,273000.0,2,0.5,1180,7750,1.0,0,0,4,6,590,590,1945,0,98155,1380,8976
114101426,20140617T000000,375000.0,3,1.75,1160,22470,1.0,0,0,4,7,1160,0,1976,0,98028,1940,15999
3881900445,20140709T000000,399950.0,5,2.75,1970,5400,1.0,0,0,3,7,1320,650,1986,0,98144,1280,2150
7853270830,20140805T000000,445000.0,3,2.5,2230,7934,2.0,0,0,3,7,2230,0,2005,0,98065,2310,4818
6149700350,20141016T000000,343000.0,2,1.0,1230,7560,1.0,0,0,3,7,1230,0,1961,0,98133,1270,7560
2202500135,20141118T000000,333000.0,5,1.75,1240,8936,1.0,0,0,3,7,1240,0,1954,0,98006,1600,9341
2569600150,20141103T000000,235000.0,3,1.0,1250,7592,1.0,0,0,5,7,1250,0,1961,0,98042,1250,7592
9218400050,20141227T000000,475000.0,4,3.0,2400,5400,2.0,0,2,4,7,1600,800,1965,0,98178,2400,5400
2172000075,20140623T000000,290900.0,2,2.0,1610,17600,2.0,0,0,3,6,1610,0,1930,1983,98178,1310,12950
7229900285,20140917T000000,390000.0,3,2.0,1840,16815,1.0,0,0,5,7,960,880,1972,0,98059,1810,16732
9578500510,20141103T000000,409950.0,3,2.5,2655,5080,2.0,0,0,3,8,2655,0,2013,0,98023,2879,5232
1085622890,20140708T000000,333490.0,4,2.5,2250,3916,2.0,0,0,3,8,2250,0,2014,0,98003,2156,3920
323089159,20141003T000000,332000.0,3,1.75,1340,13115,1.0,0,0,3,7,1340,0,1978,0,98045,1370,10800
1853080180,20141026T000000,810000.0,5,3.25,3290,6422,2.0,0,0,3,9,3290,0,2012,0,98074,3210,6891
1099611230,20140912T000000,199000.0,4,1.5,1160,6400,1.0,0,0,4,7,1160,0,1975,0,98023,1160,6400
2122059160,20150427T000000,248000.0,5,1.75,2190,16788,1.0,0,2,3,8,1380,810,1978,0,98030,1920,8366
7524900003,20141210T000000,3278000.0,2,1.75,6840,10000,2.5,1,4,3,11,4350,2490,2001,0,98008,3120,12300
1370803835,20140718T000000,705000.0,2,1.75,2320,6755,1.0,0,0,5,8,1380,940,1946,0,98199,1990,5000
272000620,20141202T000000,290000.0,2,1.0,900,2728,2.0,0,0,3,7,900,0,1998,0,98144,900,2728
9376301800,20150324T000000,724950.0,4,1.75,1960,4340,1.0,0,0,5,8,980,980,1912,0,98117,1630,4360
9144100126,20140821T000000,489900.0,3,1.0,1680,8910,1.0,0,0,4,7,1680,0,1940,0,98117,1620,7182
7202360760,20140711T000000,790000.0,4,2.5,3500,9198,2.0,0,0,3,9,3500,0,2004,0,98053,3990,8598
6613000750,20141001T000000,1600000.0,4,2.75,3680,5000,2.0,0,3,3,9,2480,1200,1936,0,98105,3200,5000
3210700170,20141202T000000,650000.0,4,2.0,1610,8976,1.0,0,0,4,8,1610,0,1966,0,98004,1930,8976
6159400060,20140805T000000,365000.0,3,1.5,1640,8301,1.0,0,0,3,7,1290,350,1958,0,98155,1640,8955
7387500335,20141219T000000,280000.0,3,1.0,980,7480,1.0,0,0,3,6,830,150,1948,0,98106,1140,7480
6169901185,20140520T000000,490000.0,5,3.5,4460,2975,3.0,0,2,3,10,3280,1180,2015,0,98119,2490,4231
8718500610,20140526T000000,379950.0,3,1.5,1690,9144,1.0,0,0,4,7,1140,550,1956,0,98028,1840,10600
9550200470,20141001T000000,690000.0,4,1.5,1970,4590,2.5,0,0,3,7,1970,0,1909,0,98103,1900,4590
9324800650,20150427T000000,587450.0,3,2.25,2190,8775,1.5,0,1,4,8,2190,0,1927,0,98125,1910,8145
7518507055,20150402T000000,855000.0,4,3.25,2630,2550,2.0,0,0,3,10,2030,600,2006,0,98117,1810,2600
203900690,20141223T000000,395000.0,4,2.0,1980,15354,1.0,0,0,3,7,1980,0,1977,0,98053,1420,12300
1853080130,20141105T000000,924000.0,5,2.75,3210,8001,2.0,0,0,3,9,3210,0,2014,0,98074,3190,6624
6190500340,20140509T000000,580000.0,4,2.5,2840,6268,2.0,0,0,3,9,2840,0,1998,0,98028,2790,6526
9264910100,20150218T000000,341500.0,5,2.25,3120,10400,2.0,0,0,3,8,3120,0,1980,0,98023,2160,8267
3343901183,20140709T000000,340000.0,3,1.0,1600,7324,1.0,0,0,4,7,1600,0,1958,0,98056,1430,7249
7811100100,20140918T000000,566000.0,4,1.75,1900,10297,1.0,0,0,4,8,1900,0,1966,0,98005,2220,9612
5417600130,20150512T000000,301000.0,2,1.0,910,9000,1.0,0,0,3,5,910,0,1923,0,98065,1290,9000
525069099,20141022T000000,685000.0,3,2.5,2320,219978,2.0,0,0,4,8,2320,0,1993,0,98053,2340,88862
3876313260,20150218T000000,415000.0,3,1.75,1790,15142,1.0,0,0,3,7,1360,430,1976,0,98072,1910,7500
9269260100,20141216T000000,475000.0,4,2.25,2680,4673,2.0,0,0,3,7,2680,0,1999,0,98011,2460,4645
4309710250,20140505T000000,736500.0,4,2.5,3180,21904,2.0,0,3,3,9,3180,0,2000,0,98059,3715,29170
2310000280,20141211T000000,275000.0,3,2.25,1620,6415,2.0,0,0,4,7,1620,0,1989,0,98038,1640,7253
316000190,20150215T000000,219000.0,4,1.0,1370,5339,1.5,0,0,4,6,1370,0,1948,0,98168,1280,7048
423059184,20141201T000000,180000.0,3,1.0,1960,9583,2.0,0,0,2,5,1960,0,1908,0,98056,1850,8324
8106300090,20150428T000000,479950.0,3,2.5,2810,4984,1.0,0,0,3,9,1750,1060,2006,0,98055,2810,5711
8929000290,20140514T000000,372977.0,3,2.5,1690,1618,2.0,0,0,3,8,1150,540,2014,0,98029,1690,1618
3793500160,20150312T000000,323000.0,3,2.5,1890,6560,2.0,0,0,3,7,1890,0,2003,0,98038,2390,7570
3526059115,20150421T000000,515000.0,5,3.0,2670,11761,1.0,0,0,3,7,1370,1300,1981,0,98052,2580,10703
3148750050,20150325T000000,231000.0,3,2.5,1370,7247,2.0,0,0,3,7,1370,0,1995,0,98032,1720,8085
1523049209,20141113T000000,205000.0,3,1.0,1130,7014,1.0,0,0,3,7,1130,0,1954,0,98168,1440,9350
7504180070,20141111T000000,577000.0,3,1.5,1560,20251,1.0,0,0,5,7,1200,360,1989,0,98074,1560,19119
1972200554,20140804T000000,580000.0,3,2.25,1480,1026,3.0,0,0,3,8,1480,0,2014,0,98103,1570,1283
5282200015,20150126T000000,840000.0,5,3.0,2750,3800,1.5,0,0,5,7,1750,1000,1926,0,98115,1900,3800
7237550100,20140825T000000,1408760.0,4,4.0,4920,50621,2.0,0,0,3,10,4280,640,2012,0,98053,4920,74052
1999700045,20140502T000000,313000.0,3,1.5,1340,7912,1.5,0,0,3,7,1340,0,1955,0,98133,1480,7940
2492201005,20140708T000000,325000.0,2,1.0,810,4080,1.0,0,0,4,6,810,0,1941,0,98126,1400,4080
4023500362,20150402T000000,540000.0,4,1.75,2040,9322,1.0,0,0,3,8,1440,600,1977,0,98155,1910,10026
2883201055,20140910T000000,875000.0,4,1.0,1670,4600,1.5,0,0,5,8,1670,0,1906,0,98103,1820,4600
323089085,20150422T000000,850000.0,3,2.0,2740,101930,1.0,0,2,3,9,2740,0,1999,0,98045,2140,83635
7851990230,20150316T000000,825000.0,4,3.5,3920,11086,2.0,0,0,3,10,3920,0,1999,0,98065,3740,10880
3047700105,20150423T000000,990000.0,4,3.75,3450,4940,2.0,0,0,3,10,2570,880,2006,0,98103,1880,5387
1473120140,20140708T000000,460000.0,4,2.5,2620,8331,2.0,0,0,3,9,2620,0,1991,0,98058,2760,8174
2770604575,20150506T000000,560000.0,3,1.75,1930,6000,1.0,0,0,3,8,1130,800,1956,0,98119,1870,6000
2592200030,20140618T000000,650000.0,3,1.75,2920,9370,1.0,0,0,4,8,1620,1300,1981,0,98006,2890,9609
1422700080,20140610T000000,253000.0,3,1.75,2040,7281,1.0,0,0,3,7,1020,1020,1962,0,98188,1740,7527
3530450100,20140726T000000,210000.0,2,1.75,1000,3554,1.0,0,0,4,8,1000,0,1975,0,98198,1150,4000
3380900160,20150428T000000,502000.0,4,1.5,1700,8400,1.0,0,0,3,7,1700,0,1953,0,98177,1750,8475
1646500785,20141215T000000,499000.0,2,1.0,1450,3090,2.0,0,0,3,7,1450,0,1919,1987,98103,1450,4635
1085622460,20140929T000000,460458.0,4,2.5,3284,6516,2.0,0,0,3,8,3284,0,2014,0,98092,2555,5008
7856610130,20140721T000000,840000.0,4,2.25,2720,8712,2.0,0,0,4,9,2720,0,1976,0,98006,2470,8714
8562501040,20141120T000000,452000.0,4,1.5,1580,7350,1.0,0,0,4,7,960,620,1963,0,98052,1560,7350
7518507580,20150502T000000,581000.0,2,1.0,1170,4080,1.0,0,0,4,7,1170,0,1909,0,98117,1560,4586
807800190,20150204T000000,245000.0,3,1.75,2350,12720,1.0,0,0,4,7,1180,1170,1964,0,98030,1680,10400
3448000542,20140811T000000,290000.0,2,1.5,1076,1060,3.0,0,0,3,7,1076,0,2006,0,98125,1076,1060
9122500080,20150428T000000,275000.0,5,2.0,2260,11970,1.0,0,0,4,7,1250,1010,1962,0,98031,1950,11970
6046401105,20150423T000000,450000.0,2,1.5,1450,2550,1.0,0,0,3,7,820,630,1984,0,98103,1450,5100
6301800020,20140506T000000,535000.0,3,2.5,1850,10109,2.0,0,0,3,8,1850,0,1991,0,98034,1780,9660
9126100765,20140801T000000,455000.0,3,1.75,1320,1014,3.0,0,0,3,9,1320,0,2015,0,98122,1380,1495
7326200110,20141222T000000,324000.0,3,2.25,1550,4411,2.0,0,0,3,7,1550,0,2001,0,98019,1620,4621
6383000150,20140806T000000,550000.0,3,1.0,1630,6009,1.0,0,3,4,8,1630,0,1954,0,98117,2120,6009
8562600190,20140623T000000,550000.0,3,1.75,1840,8086,1.0,0,0,4,8,1840,0,1964,0,98052,1840,8060
1796350690,20140820T000000,245000.0,3,2.0,1390,8250,1.0,0,0,3,7,1390,0,1987,0,98042,1390,7875
7203140420,20150128T000000,385000.0,3,2.5,1740,4145,2.0,0,0,3,7,1740,0,2010,0,98053,1740,4045
5350200425,20150309T000000,765000.0,3,1.5,1500,5111,2.0,0,0,5,8,1500,0,1984,0,98122,2380,4519
7809200055,20140618T000000,220000.0,3,1.0,1130,12519,1.0,0,0,3,7,1130,0,1958,0,98056,1460,12507
9521100031,20140618T000000,690000.0,3,3.25,1540,1428,3.0,0,0,3,9,1540,0,2013,0,98103,1660,3300
723049533,20140930T000000,271000.0,4,1.75,1490,9112,1.0,0,0,3,6,970,520,1940,0,98146,1650,8411
7202350480,20140930T000000,575000.0,3,2.5,2120,4780,2.0,0,0,3,7,2120,0,2004,0,98053,1690,2650
2222059065,20141112T000000,297000.0,3,2.5,1940,14952,2.0,0,0,3,8,1940,0,1994,0,98042,2030,10450
2768200090,20150317T000000,890000.0,6,3.75,2770,5000,1.0,0,0,3,8,1870,900,1969,0,98107,1570,2108
9826700697,20141103T000000,549900.0,3,2.0,1280,960,2.0,0,0,3,9,1040,240,2014,0,98122,1280,1173
1607100139,20140725T000000,250000.0,3,1.0,1190,6250,1.0,0,0,3,7,990,200,1954,0,98108,1760,6434
301400940,20150407T000000,265000.0,3,2.25,1489,2800,2.0,0,0,3,7,1489,0,2012,0,98002,1584,2800
1864940180,20140605T000000,335000.0,4,2.5,2610,4781,2.0,0,0,3,8,2610,0,2009,0,98001,2583,4796
4139480350,20150113T000000,1688000.0,4,4.0,5000,12941,3.0,0,2,3,12,5000,0,2002,0,98006,4560,12941
5153200030,20150113T000000,515000.0,2,2.25,2690,15000,1.0,0,2,3,8,1870,820,1987,0,98023,2690,15000
326069104,20140701T000000,800000.0,3,3.5,3830,221284,2.0,0,0,3,10,3530,300,1993,0,98077,2920,148539
5101402488,20140624T000000,438000.0,3,1.75,1520,6380,1.0,0,0,3,7,790,730,1948,0,98115,1520,6235
9578080040,20140812T000000,589000.0,3,3.0,1720,954,3.0,0,0,3,8,1460,260,2006,0,98119,1720,1294
9289900065,20140911T000000,440000.0,3,1.75,2100,29735,1.0,0,0,4,7,1080,1020,1957,0,98155,2100,11250
2200500350,20140812T000000,500000.0,2,1.0,1640,14100,1.0,0,0,4,7,1140,500,1954,0,98006,1520,13527
9201000460,20141006T000000,705000.0,4,2.25,2620,10536,1.0,0,0,3,8,1520,1100,1979,0,98075,2760,12431
1220069035,20141120T000000,438950.0,4,2.5,2470,385506,2.0,0,3,3,7,2470,0,1991,0,98022,1680,158994
200520080,20140801T000000,595000.0,3,2.5,2660,10637,2.0,0,0,3,9,2660,0,1991,0,98011,2590,8637
8068000305,20141104T000000,241000.0,3,1.0,1150,10000,1.0,0,0,3,6,1000,150,1951,0,98178,1340,10000
3830630310,20140725T000000,260000.0,3,2.5,1670,5797,2.0,0,0,3,7,1670,0,1988,0,98030,1670,6183
5470100220,20140909T000000,222000.0,3,1.5,1310,9273,1.0,0,0,4,7,1310,0,1968,0,98042,1710,9600
1088801350,20150210T000000,525000.0,3,2.5,2320,9610,1.0,0,0,3,9,1730,590,1990,0,98011,2450,9608
1223089066,20140814T000000,688000.0,4,3.0,3400,292723,2.0,0,0,3,10,3400,0,1998,0,98045,1760,69696
1777600880,20140711T000000,582000.0,5,2.5,2780,12335,1.0,0,0,4,8,1590,1190,1968,0,98006,2750,9930
2787700030,20141010T000000,359500.0,4,1.75,2030,7210,1.0,0,0,3,7,1450,580,1968,0,98059,1750,8387
3210400340,20140506T000000,279900.0,3,1.75,1580,8151,1.0,0,1,4,7,1100,480,1962,0,98198,1650,8151
3526039101,20141030T000000,622000.0,4,1.75,2680,6120,1.0,0,0,5,8,1340,1340,1959,0,98117,2320,6840
6132600221,20140519T000000,367000.0,2,1.0,700,2334,1.0,0,0,3,7,700,0,1945,0,98117,2300,5000
7137800085,20141003T000000,185000.0,3,1.75,1170,9085,1.0,0,0,3,7,1170,0,1967,0,98023,1230,9085
6021503655,20140716T000000,375000.0,3,2.5,1330,816,3.0,0,0,3,8,1330,0,2004,0,98117,1330,1113
2313900740,20141119T000000,425000.0,3,1.0,1180,3750,1.0,0,0,3,6,1030,150,1940,0,98116,1280,3750
4345000510,20150428T000000,325000.0,3,2.5,1800,8518,2.0,0,0,3,7,1800,0,1996,0,98030,1770,7570
6791400070,20150126T000000,350000.0,3,2.5,2040,13590,2.0,0,0,3,8,2040,0,2009,0,98042,1850,12485
2874600040,20140804T000000,680000.0,3,2.25,2920,6300,1.0,0,0,3,8,1710,1210,1956,0,98177,1940,6300
1338800365,20140507T000000,1500000.0,6,2.5,3560,6480,2.5,0,0,4,11,3560,0,1914,0,98112,2780,6480
7519000335,20141203T000000,865000.0,6,2.75,3500,5150,2.0,0,0,5,8,2430,1070,1909,0,98117,1430,3860
5229300027,20140910T000000,275000.0,3,1.0,1190,27215,1.0,0,0,5,7,1190,0,1943,1989,98059,1450,56628
5282200015,20140527T000000,525000.0,5,3.0,2750,3800,1.5,0,0,5,7,1750,1000,1926,0,98115,1900,3800
369000881,20140905T000000,777000.0,4,4.0,2680,6000,1.0,0,0,3,7,1380,1300,1962,2014,98199,1930,6000
9169600043,20150424T000000,765000.0,3,1.75,2190,6450,1.0,0,0,3,8,1480,710,1957,0,98136,2190,6450
7137900960,20140625T000000,235000.0,4,2.0,1570,9415,2.0,0,0,4,7,1570,0,1984,0,98092,1550,8978
7732410370,20140909T000000,898000.0,5,2.25,2700,9000,2.0,0,0,5,9,2700,0,1987,0,98007,2630,9000
7243500015,20141003T000000,275000.0,4,2.0,1720,5472,1.0,0,0,3,6,860,860,1923,0,98118,1720,5670
1137500070,20140929T000000,745000.0,4,2.5,2760,13093,2.0,0,0,4,9,2760,0,1989,0,98075,2810,13545
5437820020,20140807T000000,195000.0,3,1.75,1580,7875,1.0,0,0,3,7,1580,0,1979,0,98022,1560,8314
3630030010,20140926T000000,541000.0,3,2.5,1790,4038,2.0,0,0,3,8,1790,0,2005,0,98029,1700,3365
4083305870,20141001T000000,705000.0,2,2.0,1650,6840,1.5,0,0,5,7,1650,0,1916,0,98103,1700,4560
4027700006,20150409T000000,405000.0,4,2.5,2670,20894,2.0,0,0,3,9,2330,340,2002,0,98155,2440,15815
2205700350,20141104T000000,378500.0,4,1.75,1700,8640,1.0,0,0,3,7,850,850,1955,0,98006,1620,9000
2009003136,20140822T000000,325000.0,1,1.0,1220,12426,1.0,0,4,4,6,1220,0,1946,0,98198,2770,22270
2804600005,20141219T000000,1050000.0,3,2.0,2090,4077,1.5,0,0,4,8,1530,560,1931,0,98112,2010,4132
7686205370,20141124T000000,260000.0,4,1.75,1830,5375,1.0,0,0,2,7,1060,770,1962,0,98198,1040,7500
2522069064,20141027T000000,135000.0,2,1.0,1220,7250,1.0,0,0,4,6,1220,0,1914,0,98010,1350,20250
1425059145,20140616T000000,455000.0,2,1.5,1310,12196,1.5,0,0,3,6,1310,0,1970,0,98052,2970,12196
6891800360,20140918T000000,609000.0,3,2.5,2630,10131,2.0,0,0,3,9,2630,0,1989,0,98028,2800,10123
1241900028,20150417T000000,880000.0,5,2.75,3020,9187,2.0,0,0,3,9,3020,0,2007,0,98033,2250,9675
6699300330,20150513T000000,372000.0,5,2.5,2840,6010,2.0,0,0,3,8,2840,0,2003,0,98001,2740,5509
1862400087,20150313T000000,475000.0,3,1.75,1520,8100,1.0,0,0,5,6,760,760,1945,0,98117,1040,8100
7202260780,20150120T000000,535000.0,3,2.5,2510,5544,2.0,0,0,3,7,2510,0,2001,0,98053,2660,5614
1774230300,20150306T000000,615000.0,3,2.5,2980,43301,1.0,0,0,4,8,1930,1050,1978,0,98077,2890,35915
5693500760,20140707T000000,570000.0,3,1.0,1890,3330,1.5,0,0,4,7,1390,500,1901,0,98103,1530,3330
6071700020,20140827T000000,515000.0,3,2.25,1640,8400,1.0,0,0,4,8,1640,0,1962,0,98006,2110,8400
3626079032,20140730T000000,396400.0,4,2.5,2120,215186,2.0,0,0,2,7,2120,0,1983,0,98014,2000,215186
3649100315,20140625T000000,418800.0,4,2.25,2100,9984,1.0,0,0,4,7,1290,810,1973,0,98028,1930,10511
3057000400,20140708T000000,249000.0,2,1.5,1090,2686,2.0,0,0,3,7,1090,0,1982,0,98034,1160,2158
3904930410,20141028T000000,424000.0,3,2.0,1330,5632,1.0,0,0,3,8,1330,0,1988,0,98029,1900,4842
1522039105,20150115T000000,729000.0,3,4.25,3300,308080,2.0,0,2,4,9,2520,780,1976,0,98070,2130,90604
1085623730,20141129T000000,498445.0,4,2.5,3216,5902,2.0,0,0,3,9,3216,0,2014,0,98030,2815,4916
4472000040,20140818T000000,230000.0,4,3.0,1680,6003,1.0,0,0,3,7,1150,530,1997,0,98002,1820,6207
7504010560,20140509T000000,920000.0,4,3.0,3750,11025,2.0,0,0,3,10,3750,0,1976,0,98074,2930,12835
4038700190,20140930T000000,527000.0,4,2.25,2380,5250,1.0,0,0,4,7,1410,970,1961,0,98008,2150,8560
2767604212,20141029T000000,452000.0,2,2.5,1260,1131,3.0,0,0,3,8,1260,0,2006,0,98107,1490,2500
1446300020,20140531T000000,587000.0,4,2.5,2550,6256,2.0,0,0,3,9,2550,0,1992,0,98072,2460,8256
8127700132,20150326T000000,1236300.0,5,3.5,3180,4628,2.0,0,0,3,10,2420,760,2001,0,98199,2060,4640
7299601870,20150427T000000,299000.0,3,2.5,1572,4000,2.0,0,0,3,8,1572,0,2013,0,98092,1608,5175
6379500216,20140513T000000,450000.0,3,2.75,1250,892,2.0,0,0,3,8,1040,210,2010,0,98116,1250,1296
4039500610,20140820T000000,440000.0,3,1.75,1430,8400,1.0,0,0,4,7,1430,0,1961,0,98008,1570,7800
6056110150,20150320T000000,500000.0,2,2.5,1950,2162,2.0,0,0,3,9,1500,450,2012,0,98118,1800,2457
1118000110,20140529T000000,2453500.0,4,3.5,4730,13586,1.5,0,0,5,10,4270,460,1935,0,98112,3710,8828
3914000090,20150421T000000,541500.0,3,1.75,2320,55847,1.0,0,2,4,8,2320,0,1960,0,98001,2400,26112
3221059044,20140523T000000,799950.0,4,3.5,4220,196817,2.0,0,0,3,10,4220,0,1993,0,98092,2500,195395
2767800140,20150313T000000,775000.0,3,3.0,1820,4300,1.5,0,0,4,8,1620,200,1914,1983,98107,1440,4300
6181500340,20140808T000000,359000.0,4,2.5,2575,4725,2.0,0,0,3,8,2575,0,2011,0,98001,2575,5323
1330290160,20150413T000000,339950.0,4,2.5,2260,6086,2.0,0,0,3,8,2260,0,1999,0,98030,2260,6218
3793500510,20150502T000000,422000.0,4,2.5,3200,6691,2.0,0,0,3,7,3200,0,2002,0,98038,2610,6510
8805900065,20141112T000000,1160000.0,5,3.25,4290,7019,2.5,0,0,4,10,3590,700,1927,0,98112,1920,4000
324059112,20150325T000000,675500.0,4,2.75,2060,21344,1.0,0,0,2,8,1460,600,1978,0,98005,2060,16088
1313000650,20140711T000000,620000.0,4,2.25,2210,10039,1.0,0,0,4,8,1710,500,1967,0,98052,2070,10965
1254200045,20150422T000000,635000.0,5,2.75,2620,5500,1.5,0,0,3,7,1710,910,1911,0,98117,1790,5500
2224069109,20150427T000000,1050000.0,4,3.25,2930,25020,2.0,0,0,3,9,2930,0,2013,0,98029,2400,32374
293760310,20140711T000000,975000.0,5,4.5,4300,12250,2.0,0,0,3,10,4300,0,2004,0,98029,3950,12250
8663280160,20150305T000000,545000.0,5,2.5,2520,7863,1.0,0,0,3,7,1500,1020,1981,0,98034,2030,8580
3334000050,20140721T000000,425000.0,2,1.0,1150,6835,1.0,0,1,3,7,1010,140,1922,0,98118,1150,6561
7202340930,20141209T000000,634800.0,4,3.0,3280,4904,2.0,0,0,3,7,3280,0,2005,0,98053,2600,5004
7852040080,20150421T000000,487275.0,4,2.5,2400,3986,2.0,0,0,3,8,2400,0,1999,0,98065,2070,3986
2781260370,20150128T000000,398000.0,4,2.5,2820,5510,2.0,0,0,3,9,2820,0,2005,0,98038,2820,5510
8731800210,20140711T000000,235000.0,3,2.5,2350,9051,1.0,0,0,4,8,1570,780,1966,0,98023,2270,8748
7972600676,20141104T000000,349000.0,3,1.75,1690,5080,1.0,0,0,3,7,1190,500,1976,0,98106,1300,5080
795000620,20140924T000000,115000.0,3,1.0,1080,6250,1.0,0,0,2,5,1080,0,1950,0,98168,1070,6250
8647600020,20141111T000000,749950.0,4,2.5,3340,123600,2.0,0,0,3,10,3340,0,2005,0,98053,3730,123600
